Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2020-01-01_2022-01-01,MSA,-9.2173,12.1661,-0.9433,-0.7351,-24.8052
2021-01-01_2023-01-01,MSA,0.2786,17.3642,-0.0869,-0.0617,-21.1852
2022-01-01_2024-01-01,MSA,-13.9044,15.7133,-1.0129,-0.6922,-34.1603
Average,MSA,-6.2161,17.157,-0.543,-0.3881,-25.3968
2004-01-01_2006-01-01,CPB,-1.8576,8.4578,-0.5436,-0.4171,-8.8336
2005-01-01_2007-01-01,CPB,-2.6537,6.9317,-0.7879,-0.5365,-15.4368
2006-01-01_2008-01-01,CPB,-4.6118,9.0789,-0.792,-0.6591,-12.2066
2007-01-01_2009-01-01,CPB,-1.4043,15.2167,-0.2251,-0.2001,-18.5806
2008-01-01_2010-01-01,CPB,3.5611,12.4003,0.0626,0.0773,-14.577
2009-01-01_2011-01-01,CPB,5.3662,9.6401,0.2176,0.3187,-13.4538
2010-01-01_2012-01-01,CPB,-2.9178,8.1763,-0.6885,-0.7053,-10.193
2011-01-01_2013-01-01,CPB,-5.2176,7.958,-0.989,-0.9249,-18.7282
2012-01-01_2014-01-01,CPB,-5.7202,9.2429,-0.8938,-0.6222,-14.1995
2013-01-01_2015-01-01,CPB,-6.8954,10.3058,-0.9052,-0.7278,-18.5791
2014-01-01_2016-01-01,CPB,-7.0207,6.4915,-1.5018,-1.0396,-20.8222
2015-01-01_2017-01-01,CPB,-7.801,8.9313,-1.1596,-0.735,-23.968
2016-01-01_2018-01-01,CPB,5.6973,12.7166,0.2124,0.2705,-9.4777
2017-01-01_2019-01-01,CPB,10.1062,17.0643,0.4153,0.5643,-15.1318
2018-01-01_2020-01-01,CPB,15.8213,14.9443,0.7681,1.0592,-9.6891
2019-01-01_2021-01-01,CPB,-16.5331,13.1415,-1.4562,-0.6933,-37.8174
2020-01-01_2022-01-01,CPB,-5.7404,15.0449,-0.5071,-0.5132,-22.8071
2021-01-01_2023-01-01,CPB,-5.4307,8.6043,-0.933,-0.8393,-23.0366
2022-01-01_2024-01-01,CPB,-2.1169,10.882,-0.4255,-0.3761,-16.6246
Average,CPB,-1.8615,10.8015,-0.5333,-0.3526,-17.0612
2004-01-01_2006-01-01,OPCH,-12.3092,23.5254,-0.5433,-0.408,-39.1283
2005-01-01_2007-01-01,OPCH,7.8432,26.6361,0.2702,0.2274,-36.2487
2006-01-01_2008-01-01,OPCH,6.733,15.2393,0.2591,0.1943,-21.7387
2007-01-01_2009-01-01,OPCH,70.4403,44.9177,1.2357,1.654,-28.6127
2008-01-01_2010-01-01,OPCH,-22.5206,40.7686,-0.4649,-0.2846,-55.2121
2009-01-01_2011-01-01,OPCH,-19.1664,21.4765,-0.957,-0.3144,-47.6369
2010-01-01_2012-01-01,OPCH,-36.7647,41.1184,-0.9056,-0.5495,-72.319
2011-01-01_2013-01-01,OPCH,-28.9912,34.176,-0.8635,-0.769,-65.9788
2012-01-01_2014-01-01,OPCH,3.8403,23.3589,0.1246,0.1023,-27.9631
2013-01-01_2015-01-01,OPCH,9.5861,23.2991,0.336,0.3208,-24.9025
2014-01-01_2016-01-01,OPCH,24.0637,27.8243,0.7316,1.0089,-22.5138
2015-01-01_2017-01-01,OPCH,0.2646,29.0909,0.0419,0.0282,-34.178
2016-01-01_2018-01-01,OPCH,-18.9626,38.9559,-0.3998,-0.2839,-57.0454
2017-01-01_2019-01-01,OPCH,16.8649,33.3042,0.4912,0.5319,-42.5154
2018-01-01_2020-01-01,OPCH,4.9524,26.0105,0.168,0.1718,-23.7191
2019-01-01_2021-01-01,OPCH,11.5678,42.0536,0.3523,0.4694,-50.6664
2020-01-01_2022-01-01,OPCH,-19.3174,33.7733,-0.5338,-0.474,-58.4511
2021-01-01_2023-01-01,OPCH,-25.3691,19.6972,-1.4472,-1.1337,-53.885
2022-01-01_2024-01-01,OPCH,-13.5912,21.1911,-0.6932,-0.6536,-34.0088
Average,OPCH,-2.1493,29.8114,-0.1472,-0.0085,-41.9328
2004-01-01_2006-01-01,CACC,-1.6048,23.7126,-0.0841,-0.0418,-30.4787
2005-01-01_2007-01-01,CACC,24.7087,28.1882,0.7409,0.8157,-19.8585
2006-01-01_2008-01-01,CACC,8.0117,25.138,0.2757,0.2541,-18.6506
2007-01-01_2009-01-01,CACC,1.8377,41.2247,0.1571,0.1717,-41.0579
2008-01-01_2010-01-01,CACC,-16.8257,37.5304,-0.3643,-0.2469,-42.5261
2009-01-01_2011-01-01,CACC,-10.9809,15.4969,-0.831,-0.4329,-25.5174
2010-01-01_2012-01-01,CACC,-2.8412,22.1318,-0.1622,-0.137,-32.6778
2011-01-01_2013-01-01,CACC,-1.1048,17.6676,-0.1563,-0.0996,-21.2657
2012-01-01_2014-01-01,CACC,-7.4724,13.5377,-0.7051,-0.5515,-29.2246
2013-01-01_2015-01-01,CACC,-5.3727,10.423,-0.7495,-0.5731,-20.4563
2014-01-01_2016-01-01,CACC,-14.8381,20.4594,-0.7872,-0.4837,-42.4616
2015-01-01_2017-01-01,CACC,-21.5056,25.6854,-0.8789,-0.7455,-54.5863
2016-01-01_2018-01-01,CACC,-10.5737,16.6666,-0.7372,-0.6444,-24.6246
2017-01-01_2019-01-01,CACC,23.7341,19.4334,0.9439,0.9961,-20.3347
2018-01-01_2020-01-01,CACC,10.9522,17.7697,0.4456,0.5327,-18.6344
2019-01-01_2021-01-01,CACC,8.0838,22.8806,0.2812,0.3234,-21.3051
2020-01-01_2022-01-01,CACC,5.5594,20.6864,0.1867,0.1337,-28.119
2021-01-01_2023-01-01,CACC,-7.622,19.987,-0.4348,-0.3222,-33.893
2022-01-01_2024-01-01,CACC,-21.1896,27.5782,-0.7855,-0.6133,-50.3938
Average,CACC,-2.0549,22.4315,-0.1918,-0.0876,-30.3193
2004-01-01_2006-01-01,ALGN,-7.5767,28.7387,-0.2345,-0.2408,-47.9297
2005-01-01_2007-01-01,ALGN,-27.6738,26.9018,-1.1084,-0.9224,-63.7118
2006-01-01_2008-01-01,ALGN,-1.3239,17.7093,-0.1675,-0.1194,-36.7622
2007-01-01_2009-01-01,ALGN,-1.1318,23.9101,-0.0667,-0.0436,-30.3912
2008-01-01_2010-01-01,ALGN,-30.4669,36.7518,-0.8267,-0.6089,-61.7068
2009-01-01_2011-01-01,ALGN,-13.3296,27.2601,-0.468,-0.2274,-38.6431
2010-01-01_2012-01-01,ALGN,-5.3368,24.979,-0.2093,-0.1177,-35.4931
2011-01-01_2013-01-01,ALGN,-1.9541,20.2333,-0.1475,-0.0603,-30.213
2012-01-01_2014-01-01,ALGN,-1.6459,8.5725,-0.5117,-0.2534,-12.7606
2013-01-01_2015-01-01,ALGN,-3.5849,12.3087,-0.4771,-0.2992,-16.2387
2014-01-01_2016-01-01,ALGN,-8.3651,16.5653,-0.6041,-0.4633,-31.961
2015-01-01_2017-01-01,ALGN,-10.0591,19.6256,-0.5721,-0.394,-34.3354
2016-01-01_2018-01-01,ALGN,-5.072,7.6635,-1.0107,-0.397,-19.306
2017-01-01_2019-01-01,ALGN,5.924,16.9991,0.2026,0.1934,-16.7184
2018-01-01_2020-01-01,ALGN,25.3614,25.9158,0.7994,1.2017,-19.6815
2019-01-01_2021-01-01,ALGN,17.1161,24.9506,0.5687,0.6726,-21.2008
2020-01-01_2022-01-01,ALGN,31.3178,36.0089,0.7697,1.2134,-35.0506
2021-01-01_2023-01-01,ALGN,22.282,26.9767,0.698,1.0005,-25.7919
2022-01-01_2024-01-01,ALGN,1.8628,23.6254,0.0446,0.0611,-20.7276
Average,ALGN,-0.7188,22.4051,-0.1748,0.0103,-31.5065
2004-01-01_2006-01-01,CRMT,1.3117,17.5626,-0.0303,-0.0058,-17.8478
2005-01-01_2007-01-01,CRMT,15.0611,23.144,0.5297,0.641,-15.0466
2006-01-01_2008-01-01,CRMT,4.9291,25.0344,0.1661,0.1732,-30.3455
2007-01-01_2009-01-01,CRMT,-12.304,19.9906,-0.6743,-0.3812,-35.1401
2008-01-01_2010-01-01,CRMT,-20.9567,23.3675,-0.9588,-0.4277,-49.19
2009-01-01_2011-01-01,CRMT,-15.9093,15.8783,-1.1388,-0.7401,-37.3675
2010-01-01_2012-01-01,CRMT,-15.0331,20.1064,-0.8165,-0.6745,-45.0546
2011-01-01_2013-01-01,CRMT,-10.2762,19.0248,-0.6084,-0.4319,-31.647
2012-01-01_2014-01-01,CRMT,0.5119,15.993,-0.0965,-0.0772,-15.9814
2013-01-01_2015-01-01,CRMT,-0.6515,13.1903,-0.2267,-0.2033,-15.0955
2014-01-01_2016-01-01,CRMT,15.114,17.4076,0.6475,0.6572,-22.2145
2015-01-01_2017-01-01,CRMT,16.1186,18.9997,0.6495,0.8062,-25.2058
2016-01-01_2018-01-01,CRMT,-0.7625,14.9651,-0.193,-0.1678,-18.0967
2017-01-01_2019-01-01,CRMT,-5.7593,21.5291,-0.3033,-0.1907,-33.2856
2018-01-01_2020-01-01,CRMT,-10.5562,19.5277,-0.6019,-0.3665,-28.6122
2019-01-01_2021-01-01,CRMT,-5.9064,23.9411,-0.2625,-0.271,-40.2187
2020-01-01_2022-01-01,CRMT,-3.9174,24.1727,-0.1732,-0.1581,-42.2635
2021-01-01_2023-01-01,CRMT,5.1324,23.2651,0.1716,0.1774,-19.624
2022-01-01_2024-01-01,CRMT,-1.7214,30.2773,-0.0139,-0.0005,-33.3361
Average,CRMT,-2.3987,20.3883,-0.207,-0.0864,-29.2407
2004-01-01_2006-01-01,MFIN,-6.491,14.3489,-0.5897,-0.4623,-21.1545
2005-01-01_2007-01-01,MFIN,2.5756,14.491,0.0095,0.0409,-14.0909
2006-01-01_2008-01-01,MFIN,1.635,13.9888,-0.0555,-0.0299,-20.8136
2007-01-01_2009-01-01,MFIN,-9.1502,40.8093,-0.1,-0.0716,-47.5988
2008-01-01_2010-01-01,MFIN,-27.4828,52.4078,-0.3774,-0.2812,-61.9546
2009-01-01_2011-01-01,MFIN,-17.7644,23.0071,-0.8124,-0.3664,-42.915
2010-01-01_2012-01-01,MFIN,-4.4125,13.0893,-0.5028,-0.3161,-22.2874
2011-01-01_2013-01-01,MFIN,-5.2455,9.8746,-0.7833,-0.425,-16.4958
2012-01-01_2014-01-01,MFIN,-6.9417,7.7562,-1.2359,-0.641,-21.0055
2013-01-01_2015-01-01,MFIN,-2.7974,13.8783,-0.355,-0.3006,-18.4294
2014-01-01_2016-01-01,MFIN,-0.9802,18.8496,-0.1295,-0.098,-24.1005
2015-01-01_2017-01-01,MFIN,3.5648,24.3082,0.1172,0.1153,-44.1198
2016-01-01_2018-01-01,MFIN,0.2107,21.087,-0.0423,-0.0205,-34.3224
2017-01-01_2019-01-01,MFIN,-11.8903,27.4296,-0.4172,-0.2989,-56.7891
2018-01-01_2020-01-01,MFIN,-4.6625,23.4609,-0.2149,-0.1463,-33.1845
2019-01-01_2021-01-01,MFIN,-0.0757,29.2129,0.0287,0.0305,-46.2796
2020-01-01_2022-01-01,MFIN,-20.7897,34.3888,-0.556,-0.3628,-50.7042
2021-01-01_2023-01-01,MFIN,-26.0204,27.5484,-1.0001,-0.8175,-55.8607
2022-01-01_2024-01-01,MFIN,-16.5755,24.6184,-0.6982,-0.647,-47.9136
Average,MFIN,-8.0681,22.8713,-0.4061,-0.2683,-35.7905
2004-01-01_2006-01-01,USAU,7.3666,30.6741,0.2496,0.2882,-32.0224
2005-01-01_2007-01-01,USAU,9.0522,24.6942,0.3071,0.4792,-15.8721
2006-01-01_2008-01-01,USAU,11.0167,19.931,0.4195,0.4631,-12.617
2007-01-01_2009-01-01,USAU,21.9402,27.6181,0.68,0.7498,-19.0382
2008-01-01_2010-01-01,USAU,9.2745,25.1626,0.3176,0.293,-19.4871
2009-01-01_2011-01-01,USAU,20.705,27.7144,0.6443,0.6467,-26.1573
2010-01-01_2012-01-01,USAU,8.704,35.3473,0.2967,0.278,-48.7089
2011-01-01_2013-01-01,USAU,43.8719,42.6485,0.9159,1.0359,-25.3939
2012-01-01_2014-01-01,USAU,9.3092,53.2695,0.3503,0.3558,-35.6194
2013-01-01_2015-01-01,USAU,-22.1016,41.8481,-0.4149,-0.2638,-64.8475
2014-01-01_2016-01-01,USAU,20.5973,31.7616,0.5926,0.8481,-29.9151
2015-01-01_2017-01-01,USAU,29.0696,44.7487,0.6646,0.7196,-37.1957
2016-01-01_2018-01-01,USAU,23.6858,59.5311,0.5347,0.5768,-63.2219
2017-01-01_2019-01-01,USAU,27.3955,41.4963,0.6563,0.5918,-42.8959
2018-01-01_2020-01-01,USAU,0.7938,28.9277,0.0505,0.0643,-28.1553
2019-01-01_2021-01-01,USAU,-6.1949,43.919,0.0068,0.0124,-50.7808
2020-01-01_2022-01-01,USAU,-15.8039,23.0478,-0.7226,-0.499,-44.5006
2021-01-01_2023-01-01,USAU,9.552,25.4067,0.326,0.3787,-26.3362
2022-01-01_2024-01-01,USAU,-15.2231,33.652,-0.3892,-0.2836,-53.5143
Average,USAU,10.1585,34.8105,0.2887,0.3545,-35.5937
2004-01-01_2006-01-01,PLBC,5.9497,15.6037,0.2122,0.1774,-11.8489
2005-01-01_2007-01-01,PLBC,5.9803,20.6134,0.2032,0.1724,-17.1984
2006-01-01_2008-01-01,PLBC,-2.9943,23.7886,-0.1418,-0.1135,-19.6852
2007-01-01_2009-01-01,PLBC,5.2128,35.0154,0.1965,0.2186,-23.9232
2008-01-01_2010-01-01,PLBC,23.5391,54.114,0.5495,0.5916,-30.7524
2009-01-01_2011-01-01,PLBC,-25.5299,51.7522,-0.3439,-0.2494,-56.0985
2010-01-01_2012-01-01,PLBC,-43.4259,43.2305,-1.0851,-0.6539,-75.685
2011-01-01_2013-01-01,PLBC,-21.1217,44.4423,-0.3596,-0.1959,-57.6226
2012-01-01_2014-01-01,PLBC,-5.3253,35.0188,-0.077,-0.0351,-27.1652
2013-01-01_2015-01-01,PLBC,-10.0513,12.6256,-0.9723,-0.4943,-24.7636
2014-01-01_2016-01-01,PLBC,-7.1324,19.9368,-0.4119,-0.2147,-27.3412
2015-01-01_2017-01-01,PLBC,-3.4626,19.1253,-0.2506,-0.1734,-16.3375
2016-01-01_2018-01-01,PLBC,-8.5035,7.2494,-1.5433,-0.6209,-23.6494
2017-01-01_2019-01-01,PLBC,0.512,11.1803,-0.1909,-0.1101,-11.0034
2018-01-01_2020-01-01,PLBC,-2.3873,14.8251,-0.2972,-0.2167,-23.8203
2019-01-01_2021-01-01,PLBC,-2.7718,19.8752,-0.1985,-0.142,-31.7785
2020-01-01_2022-01-01,PLBC,-15.833,20.2146,-0.8551,-0.5669,-45.6171
2021-01-01_2023-01-01,PLBC,-13.9279,17.4418,-0.8996,-0.6939,-34.6171
2022-01-01_2024-01-01,PLBC,-5.686,19.6269,-0.3479,-0.285,-29.4221
Average,PLBC,-6.6821,25.5621,-0.3586,-0.1898,-30.9647
2004-01-01_2006-01-01,NEOG,13.5085,16.2605,0.6029,0.6252,-10.5411
2005-01-01_2007-01-01,NEOG,6.6302,22.6823,0.2271,0.2758,-28.79
2006-01-01_2008-01-01,NEOG,-5.531,12.3573,-0.6281,-0.3505,-19.5775
2007-01-01_2009-01-01,NEOG,-27.3467,20.7069,-1.4872,-0.9448,-57.459
2008-01-01_2010-01-01,NEOG,-26.3069,26.2866,-1.0753,-0.8122,-55.5682
2009-01-01_2011-01-01,NEOG,5.2137,19.0766,0.168,0.2259,-28.6788
2010-01-01_2012-01-01,NEOG,5.4023,16.2603,0.1791,0.1607,-13.6179
2011-01-01_2013-01-01,NEOG,-2.7962,17.1227,-0.261,-0.2003,-20.7769
2012-01-01_2014-01-01,NEOG,-7.9125,8.4426,-1.2442,-0.4979,-18.9736
2013-01-01_2015-01-01,NEOG,-7.833,11.8823,-0.8503,-0.6051,-19.9857
2014-01-01_2016-01-01,NEOG,-9.6284,14.153,-0.824,-0.7178,-33.2113
2015-01-01_2017-01-01,NEOG,-7.6943,23.1823,-0.3545,-0.3949,-35.7304
2016-01-01_2018-01-01,NEOG,-6.5242,12.1086,-0.7242,-0.5586,-28.2575
2017-01-01_2019-01-01,NEOG,2.8079,11.5861,0.0006,0.0299,-14.2559
2018-01-01_2020-01-01,NEOG,-6.1856,13.203,-0.6294,-0.5846,-30.8885
2019-01-01_2021-01-01,NEOG,-16.338,26.9515,-0.6088,-0.5475,-40.037
2020-01-01_2022-01-01,NEOG,-0.8776,19.3091,-0.1184,-0.0964,-19.6006
2021-01-01_2023-01-01,NEOG,14.1812,15.2106,0.6708,0.7161,-20.3166
2022-01-01_2024-01-01,NEOG,10.4513,18.2852,0.415,0.4196,-18.2392
Average,NEOG,-3.5147,17.1088,-0.3443,-0.203,-27.0792
2004-01-01_2006-01-01,STE,-7.6905,15.4428,-0.6169,-0.5928,-27.4649
2005-01-01_2007-01-01,STE,-1.2824,14.1935,-0.2442,-0.203,-20.5302
2006-01-01_2008-01-01,STE,-1.1221,12.669,-0.2752,-0.2089,-16.8311
2007-01-01_2009-01-01,STE,-1.4117,22.3908,-0.097,-0.0579,-38.8915
2008-01-01_2010-01-01,STE,-9.8784,23.9101,-0.4254,-0.2784,-36.9082
2009-01-01_2011-01-01,STE,-10.5353,14.3139,-0.8762,-0.452,-27.9555
2010-01-01_2012-01-01,STE,-5.8923,18.4511,-0.3931,-0.4127,-23.5691
2011-01-01_2013-01-01,STE,-8.5763,17.1867,-0.5904,-0.5944,-21.6025
2012-01-01_2014-01-01,STE,-3.8079,7.5986,-0.8588,-0.6802,-13.5724
2013-01-01_2015-01-01,STE,-5.4169,5.6544,-1.4518,-0.7586,-16.7832
2014-01-01_2016-01-01,STE,-9.2237,8.3294,-1.4219,-0.7187,-24.4197
2015-01-01_2017-01-01,STE,-8.1184,12.1347,-0.8541,-0.716,-20.9345
2016-01-01_2018-01-01,STE,-2.11,7.4887,-0.6557,-0.4602,-14.2564
2017-01-01_2019-01-01,STE,-9.5812,6.6658,-1.8489,-0.7931,-22.246
2018-01-01_2020-01-01,STE,-11.1342,8.8904,-1.5494,-0.9418,-27.3822
2019-01-01_2021-01-01,STE,-15.5647,16.6402,-1.0571,-0.5388,-38.8763
2020-01-01_2022-01-01,STE,-15.2353,9.6422,-1.8759,-1.0962,-34.1963
2021-01-01_2023-01-01,STE,-5.4823,14.1396,-0.5303,-0.5251,-27.1322
2022-01-01_2024-01-01,STE,-0.6528,16.2553,-0.1579,-0.1383,-23.427
Average,STE,-6.9851,13.263,-0.8305,-0.5351,-25.1042
2004-01-01_2006-01-01,NEWT,24.4341,21.7518,0.8878,1.0273,-17.2997
2005-01-01_2007-01-01,NEWT,10.4282,19.4335,0.4002,0.3445,-14.0914
2006-01-01_2008-01-01,NEWT,17.3093,22.1605,0.6289,0.5751,-17.8085
2007-01-01_2009-01-01,NEWT,30.468,38.9307,0.7431,0.4842,-36.3199
2008-01-01_2010-01-01,NEWT,7.2604,44.8233,0.2898,0.2238,-35.2847
2009-01-01_2011-01-01,NEWT,-2.3167,30.0436,-0.0397,-0.02,-29.6527
2010-01-01_2012-01-01,NEWT,12.3659,30.2396,0.3921,0.4247,-21.0568
2011-01-01_2013-01-01,NEWT,-2.5811,21.7043,-0.1578,-0.1161,-22.544
2012-01-01_2014-01-01,NEWT,-10.9508,16.9402,-0.7448,-0.4828,-39.4927
2013-01-01_2015-01-01,NEWT,-11.4163,17.8474,-0.725,-0.4635,-27.2329
2014-01-01_2016-01-01,NEWT,-14.7933,17.9033,-0.9237,-0.5487,-37.9409
2015-01-01_2017-01-01,NEWT,-4.961,17.1713,-0.3809,-0.2571,-21.2609
2016-01-01_2018-01-01,NEWT,-3.2201,3.081,-2.0064,-0.7186,-10.0121
2017-01-01_2019-01-01,NEWT,-9.6217,12.6244,-0.9377,-0.5965,-23.9435
2018-01-01_2020-01-01,NEWT,-9.3076,12.7144,-0.9049,-0.5515,-29.6316
2019-01-01_2021-01-01,NEWT,2.2293,19.7378,0.0339,0.0427,-26.2442
2020-01-01_2022-01-01,NEWT,-3.9816,20.4601,-0.247,-0.2281,-24.3765
2021-01-01_2023-01-01,NEWT,-2.8507,19.7645,-0.2061,-0.2257,-20.8516
2022-01-01_2024-01-01,NEWT,4.1796,22.605,0.1314,0.185,-21.665
Average,NEWT,1.7197,21.5756,-0.1982,-0.0474,-25.09
2004-01-01_2006-01-01,DUK,-2.2018,7.4625,-0.6697,-0.5875,-11.588
2005-01-01_2007-01-01,DUK,-3.5345,6.2135,-1.022,-0.7145,-14.4452
2006-01-01_2008-01-01,DUK,-0.4515,8.1675,-0.4038,-0.1976,-11.0782
2007-01-01_2009-01-01,DUK,-1.7273,22.8307,-0.1034,-0.0684,-23.911
2008-01-01_2010-01-01,DUK,-5.3043,22.8396,-0.2541,-0.1949,-20.7126
2009-01-01_2011-01-01,DUK,5.116,9.9503,0.1916,0.2465,-14.0504
2010-01-01_2012-01-01,DUK,-5.882,7.0775,-1.2126,-0.5578,-14.7176
2011-01-01_2013-01-01,DUK,-2.9874,6.9797,-0.8278,-0.5027,-12.8556
2012-01-01_2014-01-01,DUK,-1.4896,7.647,-0.5636,-0.489,-13.737
2013-01-01_2015-01-01,DUK,-4.3665,5.5496,-1.2956,-0.8909,-15.9069
2014-01-01_2016-01-01,DUK,-4.5167,8.4894,-0.8417,-0.7853,-19.4367
2015-01-01_2017-01-01,DUK,-8.2544,9.8159,-1.094,-0.8915,-24.895
2016-01-01_2018-01-01,DUK,-0.9472,6.465,-0.6001,-0.4627,-9.6258
2017-01-01_2019-01-01,DUK,-2.957,6.3366,-0.9136,-0.6692,-13.7821
2018-01-01_2020-01-01,DUK,-7.5299,6.0278,-1.7063,-1.3676,-20.4917
2019-01-01_2021-01-01,DUK,-13.2273,19.6918,-0.7389,-0.5465,-33.7942
2020-01-01_2022-01-01,DUK,-12.4738,10.1735,-1.4815,-1.1605,-30.7429
2021-01-01_2023-01-01,DUK,-9.9233,10.629,-1.1633,-1.0926,-24.4573
2022-01-01_2024-01-01,DUK,-10.8562,12.2756,-1.0717,-1.1983,-27.3001
Average,DUK,-4.9218,10.2433,-0.8301,-0.6385,-18.8173
2004-01-01_2006-01-01,BJRI,-10.2028,18.0725,-0.6446,-0.437,-24.9005
2005-01-01_2007-01-01,BJRI,0.4024,18.2442,-0.0692,-0.035,-20.4097
2006-01-01_2008-01-01,BJRI,5.0679,20.6418,0.1639,0.1719,-25.2717
2007-01-01_2009-01-01,BJRI,2.5339,30.4955,0.1128,0.1322,-35.2013
2008-01-01_2010-01-01,BJRI,-7.2484,25.8466,-0.2744,-0.2027,-44.9833
2009-01-01_2011-01-01,BJRI,-15.8566,14.3667,-1.2695,-0.6163,-39.1401
2010-01-01_2012-01-01,BJRI,-17.4734,18.4599,-1.0521,-0.8153,-41.7114
2011-01-01_2013-01-01,BJRI,4.9734,20.2506,0.157,0.2242,-25.8905
2012-01-01_2014-01-01,BJRI,14.5436,18.6811,0.5886,1.0401,-11.5721
2013-01-01_2015-01-01,BJRI,-22.119,25.7229,-0.8936,-0.4478,-55.2466
2014-01-01_2016-01-01,BJRI,-24.0509,23.6969,-1.0895,-0.5459,-51.0902
2015-01-01_2017-01-01,BJRI,-6.8906,17.6997,-0.4719,-0.4086,-29.5295
2016-01-01_2018-01-01,BJRI,7.2794,13.3106,0.3118,0.3942,-14.3773
2017-01-01_2019-01-01,BJRI,16.809,11.1943,1.0556,1.0776,-8.1245
2018-01-01_2020-01-01,BJRI,11.0182,18.778,0.4354,0.418,-18.03
2019-01-01_2021-01-01,BJRI,-12.5225,32.4797,-0.3293,-0.2835,-53.9633
2020-01-01_2022-01-01,BJRI,-16.4542,32.8832,-0.4485,-0.3176,-63.4859
2021-01-01_2023-01-01,BJRI,18.9436,27.657,0.5954,0.7674,-23.5958
2022-01-01_2024-01-01,BJRI,-16.5429,21.0316,-0.8507,-0.5632,-40.6045
Average,BJRI,-3.5679,21.5533,-0.2091,-0.0235,-33.0067
2004-01-01_2006-01-01,ARMP,-3.7583,23.743,-0.1683,-0.0787,-34.2843
2005-01-01_2007-01-01,ARMP,17.9951,24.3353,0.6155,0.5104,-29.4717
2006-01-01_2008-01-01,ARMP,48.5547,61.5706,0.8115,0.7778,-50.5615
2007-01-01_2009-01-01,ARMP,40.9019,33.5242,1.0105,1.1062,-43.5857
2008-01-01_2010-01-01,ARMP,-0.5107,246.6307,0.5335,0.8796,-88.254
2009-01-01_2011-01-01,ARMP,-30.9138,65.28,-0.2488,-0.158,-64.8765
2010-01-01_2012-01-01,ARMP,7.1245,41.3777,0.2622,0.2114,-29.8055
2011-01-01_2013-01-01,ARMP,3.0717,87.6324,0.3927,0.3335,-46.3514
2012-01-01_2014-01-01,ARMP,-19.5616,87.5618,0.1342,0.116,-60.5214
2013-01-01_2015-01-01,ARMP,-14.9755,37.5261,-0.2964,-0.1417,-59.855
2014-01-01_2016-01-01,ARMP,34.379,50.8592,0.7076,0.6632,-38.8449
2015-01-01_2017-01-01,ARMP,19.4488,39.7292,0.5222,0.3748,-41.6623
2016-01-01_2018-01-01,ARMP,36.8139,37.9933,0.8565,0.6348,-31.7122
2017-01-01_2019-01-01,ARMP,2.2075,47.2843,0.2028,0.1727,-65.7038
2018-01-01_2020-01-01,ARMP,6.1292,45.4664,0.2731,0.1943,-43.9165
2019-01-01_2021-01-01,ARMP,-22.6161,65.8479,-0.0894,-0.0682,-61.1443
2020-01-01_2022-01-01,ARMP,-0.4922,31.885,0.0336,0.0492,-27.4394
2021-01-01_2023-01-01,ARMP,-4.6294,42.2396,0.018,0.0194,-51.7945
2022-01-01_2024-01-01,ARMP,-55.7074,70.1718,-0.7539,-0.5493,-87.9211
Average,ARMP,3.3401,60.0347,0.2535,0.2657,-50.4056
2004-01-01_2006-01-01,DRRX,-2.6354,30.4587,-0.0564,-0.0381,-49.4187
2005-01-01_2007-01-01,DRRX,-10.432,24.5942,-0.4301,-0.3525,-39.7131
2006-01-01_2008-01-01,DRRX,-8.4715,25.3697,-0.3293,-0.2362,-42.3891
2007-01-01_2009-01-01,DRRX,-7.3983,52.5119,0.0428,0.0526,-41.5159
2008-01-01_2010-01-01,DRRX,-19.9853,61.3058,-0.109,-0.1236,-53.9662
2009-01-01_2011-01-01,DRRX,-28.3235,37.8444,-0.7246,-0.7141,-65.4032
2010-01-01_2012-01-01,DRRX,18.7381,35.7208,0.5178,0.6164,-33.2892
2011-01-01_2013-01-01,DRRX,31.4559,31.9732,0.8338,1.1092,-13.9878
2012-01-01_2014-01-01,DRRX,-21.1508,43.276,-0.3742,-0.2368,-72.1335
2013-01-01_2015-01-01,DRRX,-9.2863,43.6507,-0.0789,-0.0449,-57.5247
2014-01-01_2016-01-01,DRRX,8.2835,34.7318,0.2671,0.3813,-29.2091
2015-01-01_2017-01-01,DRRX,-15.2276,31.3143,-0.4454,-0.4244,-46.8454
2016-01-01_2018-01-01,DRRX,-18.251,35.0866,-0.46,-0.4032,-59.2094
2017-01-01_2019-01-01,DRRX,2.2166,41.095,0.173,0.1374,-60.4781
2018-01-01_2020-01-01,DRRX,-2.017,35.7,0.036,0.0296,-42.082
2019-01-01_2021-01-01,DRRX,-12.581,39.8109,-0.2066,-0.1593,-44.3593
2020-01-01_2022-01-01,DRRX,27.7571,36.2596,0.7062,0.8204,-28.1948
2021-01-01_2023-01-01,DRRX,-3.0352,34.5339,-0.0206,-0.0063,-49.3984
2022-01-01_2024-01-01,DRRX,-9.4557,51.0422,-0.0177,-0.0102,-60.0095
Average,DRRX,-4.2,38.2252,-0.0356,0.0209,-46.7962
2004-01-01_2006-01-01,VMI,-2.4989,14.2004,-0.3242,-0.2361,-18.0529
2005-01-01_2007-01-01,VMI,17.3618,26.6042,0.5634,0.5574,-36.9007
