Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2021-01-01_2023-01-01,VMI,9.8284,11.7911,0.6027,0.4744,-9.0779
2022-01-01_2024-01-01,VMI,-0.8946,13.143,-0.228,-0.1674,-20.7736
Average,VMI,3.7666,13.2919,0.074,0.0826,-17.9002
2004-01-01_2006-01-01,TRNS,20.7647,22.0952,0.8286,0.6866,-14.2707
2005-01-01_2007-01-01,TRNS,18.7292,16.081,0.9626,0.8028,-8.3736
2006-01-01_2008-01-01,TRNS,6.7412,20.717,0.2745,0.1822,-19.4884
2007-01-01_2009-01-01,TRNS,-1.2411,41.5679,0.1042,0.072,-36.2047
2008-01-01_2010-01-01,TRNS,26.3891,50.4945,0.6515,0.4818,-35.4544
2009-01-01_2011-01-01,TRNS,51.9499,41.2297,1.1422,0.8117,-28.8609
2010-01-01_2012-01-01,TRNS,23.0975,27.4077,0.7829,0.5692,-20.5219
2011-01-01_2013-01-01,TRNS,-11.4827,24.8848,-0.4842,-0.3191,-42.1046
2012-01-01_2014-01-01,TRNS,-8.2636,24.0954,-0.3609,-0.2652,-32.1315
2013-01-01_2015-01-01,TRNS,-4.0411,20.7663,-0.2381,-0.179,-37.7484
2014-01-01_2016-01-01,TRNS,1.6019,17.2774,0.0069,0.0033,-22.2812
2015-01-01_2017-01-01,TRNS,2.6746,14.9459,0.0528,0.037,-12.2689
2016-01-01_2018-01-01,TRNS,5.5374,13.6052,0.2458,0.1874,-12.2709
2017-01-01_2019-01-01,TRNS,16.7297,15.9974,0.8601,0.8308,-10.5599
2018-01-01_2020-01-01,TRNS,14.7575,15.3719,0.7787,0.6025,-10.5603
2019-01-01_2021-01-01,TRNS,8.2168,17.5067,0.3686,0.2414,-16.9673
2020-01-01_2022-01-01,TRNS,17.7895,18.8885,0.8033,0.6221,-12.3816
2021-01-01_2023-01-01,TRNS,6.7414,20.0648,0.2795,0.1658,-17.7476
2022-01-01_2024-01-01,TRNS,-0.5949,19.9406,-0.0769,-0.046,-17.7189
Average,TRNS,10.3209,23.3125,0.3675,0.2888,-21.4692
2004-01-01_2006-01-01,F,-6.4833,11.3527,-0.7945,-0.5689,-22.667
2005-01-01_2007-01-01,F,-9.2073,13.8897,-0.8394,-0.638,-29.9466
2006-01-01_2008-01-01,F,-12.7414,15.5726,-0.9875,-0.7667,-32.7975
2007-01-01_2009-01-01,F,0.5711,30.8508,0.0686,0.0604,-38.5037
2008-01-01_2010-01-01,F,18.6634,35.0449,0.5713,0.513,-30.3946
2009-01-01_2011-01-01,F,9.997,23.5336,0.3957,0.3091,-29.8832
2010-01-01_2012-01-01,F,-3.2249,17.5507,-0.2676,-0.1875,-29.8841
2011-01-01_2013-01-01,F,-2.2274,15.1827,-0.2677,-0.1881,-25.5562
2012-01-01_2014-01-01,F,4.0239,12.0404,0.1417,0.1011,-20.8286
2013-01-01_2015-01-01,F,1.2608,10.5342,-0.1091,-0.0674,-13.2619
2014-01-01_2016-01-01,F,-3.0444,10.0416,-0.5521,-0.3478,-16.169
2015-01-01_2017-01-01,F,-5.4921,10.5862,-0.7602,-0.5421,-23.6883
2016-01-01_2018-01-01,F,0.9366,10.5001,-0.1407,-0.0969,-16.0836
2017-01-01_2019-01-01,F,-3.2955,9.4641,-0.6193,-0.3895,-16.1318
2018-01-01_2020-01-01,F,-1.6337,10.0053,-0.4104,-0.2839,-16.1326
2019-01-01_2021-01-01,F,-0.924,14.1954,-0.202,-0.1202,-26.3845
2020-01-01_2022-01-01,F,3.1243,17.6563,0.0957,0.0578,-26.359
2021-01-01_2023-01-01,F,11.0386,19.9919,0.4746,0.3677,-21.7495
2022-01-01_2024-01-01,F,9.4437,17.8445,0.4287,0.3096,-21.7554
Average,F,0.5677,16.0967,-0.1986,-0.1304,-24.1146
2004-01-01_2006-01-01,KMX,1.2992,15.3237,-0.0341,-0.0335,-17.6376
2005-01-01_2007-01-01,KMX,5.6646,13.7174,0.2529,0.206,-23.6069
2006-01-01_2008-01-01,KMX,-3.9759,13.1674,-0.4665,-0.2871,-22.473
2007-01-01_2009-01-01,KMX,-11.7506,22.5907,-0.5689,-0.3337,-37.9601
2008-01-01_2010-01-01,KMX,-2.8816,25.9824,-0.095,-0.0593,-31.8049
2009-01-01_2011-01-01,KMX,5.1131,19.3536,0.2009,0.1397,-21.1099
2010-01-01_2012-01-01,KMX,3.112,15.4026,0.0837,0.058,-20.9311
2011-01-01_2013-01-01,KMX,3.5117,13.79,0.1048,0.0635,-20.1632
2012-01-01_2014-01-01,KMX,7.6571,9.8091,0.4994,0.3462,-12.2713
2013-01-01_2015-01-01,KMX,7.9596,8.6413,0.5869,0.4804,-4.7698
2014-01-01_2016-01-01,KMX,6.6877,11.3326,0.3661,0.2819,-7.4253
2015-01-01_2017-01-01,KMX,0.4104,12.9478,-0.1327,-0.0942,-13.6654
2016-01-01_2018-01-01,KMX,-2.6525,11.2867,-0.444,-0.2994,-22.5081
2017-01-01_2019-01-01,KMX,-3.4134,10.7511,-0.5444,-0.3562,-18.6069
2018-01-01_2020-01-01,KMX,4.8443,11.9279,0.2075,0.1465,-13.8386
2019-01-01_2021-01-01,KMX,7.9647,15.1216,0.3862,0.2784,-24.9533
2020-01-01_2022-01-01,KMX,2.2819,16.6821,0.0426,0.0228,-21.6613
2021-01-01_2023-01-01,KMX,-5.1031,22.0935,-0.2517,-0.1163,-28.54
2022-01-01_2024-01-01,KMX,8.0228,23.2909,0.3287,0.1596,-25.3172
Average,KMX,1.8291,15.4322,0.0275,0.0318,-20.4865
Average,All,4.40874,20.65271,0.09556,0.09925,-25.20582
