Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2004-01-01_2006-01-01,TRNS,6.0216,19.9939,0.2431,0.139,-13.2125
2005-01-01_2007-01-01,TRNS,-0.6375,19.2238,-0.0912,-0.0574,-20.3303
2006-01-01_2008-01-01,TRNS,15.8725,21.6603,0.6454,0.4275,-12.9713
2007-01-01_2009-01-01,TRNS,14.028,23.6965,0.5368,0.3009,-15.787
2008-01-01_2010-01-01,TRNS,13.4886,30.6626,0.4573,0.2588,-31.3549
2009-01-01_2011-01-01,TRNS,23.9918,36.7333,0.681,0.2927,-30.2983
2010-01-01_2012-01-01,TRNS,32.675,28.1592,1.0351,0.8043,-14.3977
2011-01-01_2013-01-01,TRNS,-7.0985,19.0578,-0.4458,-0.2245,-30.125
2012-01-01_2014-01-01,TRNS,-5.1446,14.931,-0.4773,-0.2023,-31.1443
2013-01-01_2015-01-01,TRNS,-6.0641,8.33,-1.0642,-0.3914,-21.864
2014-01-01_2016-01-01,TRNS,8.5478,18.2604,0.3782,0.2943,-17.7648
2015-01-01_2017-01-01,TRNS,14.1181,12.9865,0.8535,0.5519,-10.77
2016-01-01_2018-01-01,TRNS,9.0237,6.7629,0.8732,0.4393,-4.5568
2017-01-01_2019-01-01,TRNS,2.8067,13.5675,0.0533,0.0326,-15.1371
2018-01-01_2020-01-01,TRNS,4.4372,13.2193,0.1689,0.1043,-15.3842
2019-01-01_2021-01-01,TRNS,4.1935,4.8071,0.2623,0.1405,-1.9923
2020-01-01_2022-01-01,TRNS,42.0593,33.0429,1.1377,0.7208,-26.4951
2021-01-01_2023-01-01,TRNS,2.7624,13.3692,0.0496,0.0218,-12.8376
2022-01-01_2024-01-01,TRNS,10.5525,27.2387,0.3964,0.3795,-34.2593
Average,TRNS,9.7702,19.2475,0.2996,0.2122,-18.9833
2004-01-01_2006-01-01,F,2.8957,8.8915,0.0315,0.0231,-14.8139
2005-01-01_2007-01-01,F,1.9295,11.2539,-0.0377,-0.0277,-9.1968
2006-01-01_2008-01-01,F,1.7883,10.8832,-0.0549,-0.0366,-13.2191
2007-01-01_2009-01-01,F,-33.9641,47.5221,-0.6932,-0.4273,-73.6989
2008-01-01_2010-01-01,F,26.5234,47.1406,0.6673,0.6105,-66.5604
2009-01-01_2011-01-01,F,10.2986,17.179,0.4808,0.3001,-22.5059
2010-01-01_2012-01-01,F,7.254,16.096,0.3334,0.1577,-20.6482
2011-01-01_2013-01-01,F,4.9466,11.0796,0.2234,0.1111,-12.2838
2012-01-01_2014-01-01,F,-0.2626,12.5799,-0.1937,-0.1459,-18.6022
2013-01-01_2015-01-01,F,-3.1663,6.8923,-0.8617,-0.471,-13.9523
2014-01-01_2016-01-01,F,-1.2013,6.0755,-0.6558,-0.4142,-8.011
2015-01-01_2017-01-01,F,7.0249,9.8969,0.436,0.3741,-7.9019
2016-01-01_2018-01-01,F,-2.595,9.9915,-0.5088,-0.2491,-21.0125
2017-01-01_2019-01-01,F,-0.3564,9.1764,-0.3156,-0.1927,-11.0461
2018-01-01_2020-01-01,F,0.8561,18.2694,-0.025,-0.028,-26.3554
2019-01-01_2021-01-01,F,1.4463,12.2425,-0.0633,-0.0301,-21.188
2020-01-01_2022-01-01,F,16.322,20.41,0.6897,0.6212,-10.4152
2021-01-01_2023-01-01,F,6.6465,8.8093,0.4379,0.1453,-8.9402
2022-01-01_2024-01-01,F,0.5766,10.8317,-0.166,-0.0895,-15.7868
Average,F,2.4717,15.538,-0.0145,0.0121,-20.8494
2004-01-01_2006-01-01,KMX,6.0468,13.2111,0.2859,0.2073,-16.9989
2005-01-01_2007-01-01,KMX,-1.5594,9.0264,-0.4567,-0.228,-15.6103
2006-01-01_2008-01-01,KMX,14.5685,11.0422,1.0188,0.561,-8.1976
2007-01-01_2009-01-01,KMX,-3.9154,29.5574,-0.0862,-0.0611,-40.8087
2008-01-01_2010-01-01,KMX,10.014,40.3693,0.3635,0.3035,-55.5806
2009-01-01_2011-01-01,KMX,36.8406,25.9078,1.2224,1.0156,-17.5137
2010-01-01_2012-01-01,KMX,4.9509,10.4999,0.2303,0.1797,-9.2795
2011-01-01_2013-01-01,KMX,-8.2351,10.6737,-1.028,-0.4223,-27.2884
2012-01-01_2014-01-01,KMX,1.2272,9.4522,-0.1373,-0.0624,-23.494
2013-01-01_2015-01-01,KMX,-0.664,1.0612,-3.4119,-0.1926,-1.9064
2014-01-01_2016-01-01,KMX,-2.8335,10.7872,-0.4859,-0.2399,-16.4293
2015-01-01_2017-01-01,KMX,7.4272,15.6419,0.3466,0.3148,-15.8064
2016-01-01_2018-01-01,KMX,2.9361,12.2409,0.0555,0.0387,-14.6437
2017-01-01_2019-01-01,KMX,6.4971,7.5262,0.4801,0.2587,-4.2926
2018-01-01_2020-01-01,KMX,5.4398,6.6935,0.3821,0.2588,-6.0737
2019-01-01_2021-01-01,KMX,8.7313,12.4664,0.4966,0.2664,-18.7145
2020-01-01_2022-01-01,KMX,25.1404,22.0139,0.9916,0.735,-11.4792
2021-01-01_2023-01-01,KMX,2.4797,12.4985,0.0214,0.0108,-19.4187
2022-01-01_2024-01-01,KMX,0.645,17.5619,-0.0445,-0.027,-23.4158
Average,KMX,6.0914,14.6438,0.0129,0.1535,-18.2606
Average,All,4.33441,19.29712,0.0347,0.09908,-23.05917
