Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
Average,VMI,11.031,27.9189,0.3568,0.4826,-35.1595
2004-01-01_2006-01-01,TRNS,23.2469,40.0526,0.6469,0.8218,-29.8411
2005-01-01_2007-01-01,TRNS,20.3727,31.1105,0.6546,0.875,-16.6993
2006-01-01_2008-01-01,TRNS,9.5404,40.0037,0.3527,0.3897,-37.8954
2007-01-01_2009-01-01,TRNS,12.2708,63.6358,0.4486,0.513,-36.7766
2008-01-01_2010-01-01,TRNS,3.9296,77.9287,0.3986,0.4077,-52.9073
2009-01-01_2011-01-01,TRNS,4.0358,63.0172,0.3325,0.2882,-47.9797
2010-01-01_2012-01-01,TRNS,18.9762,38.4195,0.5664,0.6191,-18.762
2011-01-01_2013-01-01,TRNS,-11.0324,39.7226,-0.17,-0.1946,-60.7453
2012-01-01_2014-01-01,TRNS,-11.7219,40.1797,-0.1852,-0.2364,-61.7857
2013-01-01_2015-01-01,TRNS,21.1272,34.8549,0.6365,0.8832,-19.7615
2014-01-01_2016-01-01,TRNS,8.686,30.2067,0.3285,0.4086,-19.8524
2015-01-01_2017-01-01,TRNS,3.2761,27.207,0.1458,0.1702,-18.7487
2016-01-01_2018-01-01,TRNS,14.3799,24.9223,0.5448,0.6176,-19.3373
2017-01-01_2019-01-01,TRNS,21.7464,26.7687,0.7574,0.9596,-26.567
2018-01-01_2020-01-01,TRNS,32.5827,26.8549,1.0734,1.4018,-26.7055
2019-01-01_2021-01-01,TRNS,22.1212,42.577,0.6137,0.6341,-39.6156
2020-01-01_2022-01-01,TRNS,45.1674,44.0531,0.9992,1.1115,-37.8314
2021-01-01_2023-01-01,TRNS,28.5392,34.7635,0.8111,0.927,-47.6463
2022-01-01_2024-01-01,TRNS,5.3636,33.6257,0.238,0.2446,-45.4705
Average,TRNS,14.3478,39.995,0.4839,0.5706,-34.9962
2004-01-01_2006-01-01,F,-20.3622,21.9634,-1.0619,-1.4557,-48.8354
2005-01-01_2007-01-01,F,-18.8286,27.6017,-0.7244,-0.8989,-55.1
2006-01-01_2008-01-01,F,-4.0614,29.5784,-0.0922,-0.119,-30.497
2007-01-01_2009-01-01,F,-34.5697,61.6454,-0.4304,-0.504,-86.9293
2008-01-01_2010-01-01,F,16.5927,68.9568,0.5205,0.6561,-84.4437
2009-01-01_2011-01-01,F,94.812,43.9006,1.6702,2.3767,-40.4106
2010-01-01_2012-01-01,F,-2.8031,32.0656,-0.02,-0.0256,-50.0785
2011-01-01_2013-01-01,F,-8.9518,27.4977,-0.3104,-0.3548,-51.725
2012-01-01_2014-01-01,F,11.5549,20.2234,0.4953,0.6241,-30.4237
2013-01-01_2015-01-01,F,6.9452,18.5092,0.2959,0.3255,-23.4833
2014-01-01_2016-01-01,F,-1.9352,17.7209,-0.1884,-0.2128,-24.2273
2015-01-01_2017-01-01,F,-3.794,19.6238,-0.2493,-0.2783,-27.8157
2016-01-01_2018-01-01,F,0.3256,18.5503,-0.0488,-0.0534,-19.9848
2017-01-01_2019-01-01,F,-12.319,18.4829,-0.7788,-0.8372,-37.8026
2018-01-01_2020-01-01,F,-6.816,22.3823,-0.3359,-0.3848,-37.7808
2019-01-01_2021-01-01,F,6.502,35.8216,0.2696,0.3214,-59.0465
2020-01-01_2022-01-01,F,32.6357,40.6697,0.8222,1.1069,-55.659
2021-01-01_2023-01-01,F,13.0029,37.9306,0.4334,0.5662,-55.4639
2022-01-01_2024-01-01,F,-17.1319,34.1435,-0.4646,-0.5251,-55.8602
Average,F,2.6736,31.4351,-0.0104,0.0172,-46.0825
2004-01-01_2006-01-01,KMX,-4.4765,30.2624,-0.0999,-0.1408,-47.7304
2005-01-01_2007-01-01,KMX,22.4974,26.719,0.7793,1.1848,-26.2564
2006-01-01_2008-01-01,KMX,11.8688,29.725,0.4261,0.5121,-35.4396
2007-01-01_2009-01-01,KMX,-34.2654,44.356,-0.7889,-0.9268,-77.7666
2008-01-01_2010-01-01,KMX,7.713,53.1563,0.3471,0.4572,-72.1839
2009-01-01_2011-01-01,KMX,59.9417,42.0541,1.2533,1.798,-28.255
2010-01-01_2012-01-01,KMX,8.0718,31.0961,0.3099,0.3931,-36.3656
2011-01-01_2013-01-01,KMX,5.4278,27.8495,0.223,0.2575,-36.3745
2012-01-01_2014-01-01,KMX,16.1993,22.1961,0.6543,0.7433,-27.8379
2013-01-01_2015-01-01,KMX,21.5025,23.6613,0.8147,0.9861,-19.1577
2014-01-01_2016-01-01,KMX,5.0148,24.1198,0.1982,0.2642,-30.891
2015-01-01_2017-01-01,KMX,-0.8528,25.5826,-0.0212,-0.0275,-43.3219
2016-01-01_2018-01-01,KMX,8.8154,23.6828,0.3499,0.4372,-18.9825
2017-01-01_2019-01-01,KMX,-1.8186,21.6026,-0.1153,-0.1623,-29.4691
2018-01-01_2020-01-01,KMX,8.6153,22.0899,0.3495,0.4483,-28.7814
2019-01-01_2021-01-01,KMX,15.201,37.1937,0.4883,0.5049,-56.3194
2020-01-01_2022-01-01,KMX,14.1726,39.2596,0.4604,0.4801,-55.9348
2021-01-01_2023-01-01,KMX,-13.7464,36.7947,-0.2919,-0.294,-63.9842
2022-01-01_2024-01-01,KMX,-15.3268,39.1992,-0.2985,-0.324,-55.0252
Average,KMX,7.0818,31.6106,0.2652,0.3469,-41.583
Average,All,4.54879,39.70882,0.24566,0.31591,-45.45101
